"uf";"nome_municipio";"cod_tse";"cod_ibge";"numero_candidato";"votos_abs";"votos_perc"
"AC";"ACRELÂNDIA";"01120";"1200013";"12";"117";"1,64"
"AC";"ACRELÂNDIA";"01120";"1200013";"13";"1516";"21,30"
"AC";"ACRELÂNDIA";"01120";"1200013";"14";"6";"0,08"
"AC";"ACRELÂNDIA";"01120";"1200013";"15";"192";"2,70"
"AC";"ACRELÂNDIA";"01120";"1200013";"16";"1";"0,01"
"AC";"ACRELÂNDIA";"01120";"1200013";"80";"0";"00,00"
"AC";"ACRELÂNDIA";"01120";"1200013";"22";"5238";"73,59"
"AC";"ACRELÂNDIA";"01120";"1200013";"27";"0";"00,00"
"AC";"ACRELÂNDIA";"01120";"1200013";"30";"11";"0,15"
"AC";"ACRELÂNDIA";"01120";"1200013";"44";"37";"0,52"
"AC";"ACRELÂNDIA";"01120";"1200013";"21";"0";"00,00"
"AC";"ASSIS BRASIL";"01570";"1200054";"12";"44";"0,90"
"AC";"ASSIS BRASIL";"01570";"1200054";"13";"2003";"41,12"
"AC";"ASSIS BRASIL";"01570";"1200054";"14";"2";"0,04"
"AC";"ASSIS BRASIL";"01570";"1200054";"15";"109";"2,24"
"AC";"ASSIS BRASIL";"01570";"1200054";"16";"5";"0,10"
"AC";"ASSIS BRASIL";"01570";"1200054";"80";"0";"00,00"
"AC";"ASSIS BRASIL";"01570";"1200054";"22";"2694";"55,31"
"AC";"ASSIS BRASIL";"01570";"1200054";"27";"0";"00,00"
"AC";"ASSIS BRASIL";"01570";"1200054";"30";"2";"0,04"
"AC";"ASSIS BRASIL";"01570";"1200054";"44";"11";"0,23"
"AC";"ASSIS BRASIL";"01570";"1200054";"21";"1";"0,02"
"AC";"BRASILÉIA";"01058";"1200104";"12";"249";"1,76"
"AC";"BRASILÉIA";"01058";"1200104";"13";"4171";"29,50"
"AC";"BRASILÉIA";"01058";"1200104";"14";"4";"0,03"
"AC";"BRASILÉIA";"01058";"1200104";"15";"496";"3,51"
"AC";"BRASILÉIA";"01058";"1200104";"16";"2";"0,01"
"AC";"BRASILÉIA";"01058";"1200104";"80";"1";"0,01"
"AC";"BRASILÉIA";"01058";"1200104";"22";"9143";"64,67"
"AC";"BRASILÉIA";"01058";"1200104";"27";"3";"0,02"
"AC";"BRASILÉIA";"01058";"1200104";"30";"12";"0,08"
"AC";"BRASILÉIA";"01058";"1200104";"44";"53";"0,37"
"AC";"BRASILÉIA";"01058";"1200104";"21";"4";"0,03"
"AC";"BUJARI";"01007";"1200138";"12";"197";"2,71"
"AC";"BUJARI";"01007";"1200138";"13";"2130";"29,33"
"AC";"BUJARI";"01007";"1200138";"14";"9";"0,12"
"AC";"BUJARI";"01007";"1200138";"15";"356";"4,90"
"AC";"BUJARI";"01007";"1200138";"16";"1";"0,01"
"AC";"BUJARI";"01007";"1200138";"80";"0";"00,00"
"AC";"BUJARI";"01007";"1200138";"22";"4505";"62,03"
"AC";"BUJARI";"01007";"1200138";"27";"0";"00,00"
"AC";"BUJARI";"01007";"1200138";"30";"5";"0,07"
"AC";"BUJARI";"01007";"1200138";"44";"58";"0,80"
"AC";"BUJARI";"01007";"1200138";"21";"2";"0,03"
"AC";"CAPIXABA";"01015";"1200179";"12";"120";"2,00"
"AC";"CAPIXABA";"01015";"1200179";"13";"1630";"27,12"
"AC";"CAPIXABA";"01015";"1200179";"14";"0";"00,00"
"AC";"CAPIXABA";"01015";"1200179";"15";"264";"4,39"
"AC";"CAPIXABA";"01015";"1200179";"16";"0";"00,00"
"AC";"CAPIXABA";"01015";"1200179";"80";"0";"00,00"
"AC";"CAPIXABA";"01015";"1200179";"22";"3944";"65,61"
"AC";"CAPIXABA";"01015";"1200179";"27";"0";"00,00"
"AC";"CAPIXABA";"01015";"1200179";"30";"6";"0,10"
"AC";"CAPIXABA";"01015";"1200179";"44";"46";"0,77"
"AC";"CAPIXABA";"01015";"1200179";"21";"1";"0,02"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"12";"1267";"2,80"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"13";"10770";"23,83"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"14";"31";"0,07"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"15";"1883";"4,17"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"16";"6";"0,01"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"80";"4";"0,01"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"22";"30977";"68,53"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"27";"2";"0,00"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"30";"72";"0,16"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"44";"171";"0,38"
"AC";"CRUZEIRO DO SUL";"01074";"1200203";"21";"18";"0,04"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"12";"142";"1,47"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"13";"2592";"26,82"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"14";"6";"0,06"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"15";"377";"3,90"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"16";"2";"0,02"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"80";"1";"0,01"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"22";"6494";"67,18"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"27";"0";"00,00"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"30";"4";"0,04"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"44";"46";"0,48"
"AC";"EPITACIOLÂNDIA";"01112";"1200252";"21";"2";"0,02"
"AC";"FEIJÓ";"01139";"1200302";"12";"373";"2,45"
"AC";"FEIJÓ";"01139";"1200302";"13";"7930";"52,10"
"AC";"FEIJÓ";"01139";"1200302";"14";"2";"0,01"
"AC";"FEIJÓ";"01139";"1200302";"15";"635";"4,17"
"AC";"FEIJÓ";"01139";"1200302";"16";"1";"0,01"
"AC";"FEIJÓ";"01139";"1200302";"80";"2";"0,01"
"AC";"FEIJÓ";"01139";"1200302";"22";"6191";"40,68"
"AC";"FEIJÓ";"01139";"1200302";"27";"0";"00,00"
"AC";"FEIJÓ";"01139";"1200302";"30";"11";"0,07"
"AC";"FEIJÓ";"01139";"1200302";"44";"69";"0,45"
"AC";"FEIJÓ";"01139";"1200302";"21";"6";"0,04"
"AC";"JORDÃO";"01104";"1200328";"12";"120";"2,99"
"AC";"JORDÃO";"01104";"1200328";"13";"2213";"55,08"
"AC";"JORDÃO";"01104";"1200328";"14";"2";"0,05"
"AC";"JORDÃO";"01104";"1200328";"15";"157";"3,91"
"AC";"JORDÃO";"01104";"1200328";"16";"1";"0,02"
"AC";"JORDÃO";"01104";"1200328";"80";"0";"00,00"
"AC";"JORDÃO";"01104";"1200328";"22";"1515";"37,71"
"AC";"JORDÃO";"01104";"1200328";"27";"0";"00,00"
"AC";"JORDÃO";"01104";"1200328";"30";"2";"0,05"
"AC";"JORDÃO";"01104";"1200328";"44";"6";"0,15"
"AC";"JORDÃO";"01104";"1200328";"21";"2";"0,05"
"AC";"MANOEL URBANO";"01554";"1200344";"12";"114";"2,06"
"AC";"MANOEL URBANO";"01554";"1200344";"13";"2095";"37,86"
"AC";"MANOEL URBANO";"01554";"1200344";"14";"2";"0,04"
"AC";"MANOEL URBANO";"01554";"1200344";"15";"126";"2,28"
"AC";"MANOEL URBANO";"01554";"1200344";"16";"0";"00,00"
"AC";"MANOEL URBANO";"01554";"1200344";"80";"0";"00,00"
"AC";"MANOEL URBANO";"01554";"1200344";"22";"3141";"56,76"
"AC";"MANOEL URBANO";"01554";"1200344";"27";"1";"0,02"
"AC";"MANOEL URBANO";"01554";"1200344";"30";"3";"0,05"
"AC";"MANOEL URBANO";"01554";"1200344";"44";"47";"0,85"
"AC";"MANOEL URBANO";"01554";"1200344";"21";"5";"0,09"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"12";"225";"2,79"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"13";"3238";"40,18"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"14";"3";"0,04"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"15";"433";"5,37"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"16";"1";"0,01"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"80";"1";"0,01"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"22";"4146";"51,45"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"27";"0";"00,00"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"30";"1";"0,01"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"44";"10";"0,12"
"AC";"MARECHAL THAUMATURGO";"01040";"1200351";"21";"1";"0,01"
"AC";"MÂNCIO LIMA";"01090";"1200336";"12";"155";"1,51"
"AC";"MÂNCIO LIMA";"01090";"1200336";"13";"3236";"31,59"
"AC";"MÂNCIO LIMA";"01090";"1200336";"14";"6";"0,06"
"AC";"MÂNCIO LIMA";"01090";"1200336";"15";"331";"3,23"
"AC";"MÂNCIO LIMA";"01090";"1200336";"16";"1";"0,01"
"AC";"MÂNCIO LIMA";"01090";"1200336";"80";"1";"0,01"
"AC";"MÂNCIO LIMA";"01090";"1200336";"22";"6469";"63,15"
"AC";"MÂNCIO LIMA";"01090";"1200336";"27";"1";"0,01"
"AC";"MÂNCIO LIMA";"01090";"1200336";"30";"8";"0,08"
"AC";"MÂNCIO LIMA";"01090";"1200336";"44";"32";"0,31"
"AC";"MÂNCIO LIMA";"01090";"1200336";"21";"4";"0,04"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"12";"189";"2,01"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"13";"2442";"26,01"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"14";"6";"0,06"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"15";"489";"5,21"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"16";"0";"00,00"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"80";"0";"00,00"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"22";"6209";"66,12"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"27";"0";"00,00"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"30";"11";"0,12"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"44";"43";"0,46"
"AC";"PLÁCIDO DE CASTRO";"01511";"1200385";"21";"1";"0,01"
"AC";"PORTO ACRE";"01023";"1200807";"12";"168";"1,64"
"AC";"PORTO ACRE";"01023";"1200807";"13";"2490";"24,27"
"AC";"PORTO ACRE";"01023";"1200807";"14";"6";"0,06"
"AC";"PORTO ACRE";"01023";"1200807";"15";"463";"4,51"
"AC";"PORTO ACRE";"01023";"1200807";"16";"1";"0,01"
"AC";"PORTO ACRE";"01023";"1200807";"80";"0";"00,00"
"AC";"PORTO ACRE";"01023";"1200807";"22";"7062";"68,84"
"AC";"PORTO ACRE";"01023";"1200807";"27";"1";"0,01"
"AC";"PORTO ACRE";"01023";"1200807";"30";"12";"0,12"
"AC";"PORTO ACRE";"01023";"1200807";"44";"53";"0,52"
"AC";"PORTO ACRE";"01023";"1200807";"21";"3";"0,03"
"AC";"PORTO WALTER";"01066";"1200393";"12";"214";"3,89"
"AC";"PORTO WALTER";"01066";"1200393";"13";"2660";"48,34"
"AC";"PORTO WALTER";"01066";"1200393";"14";"6";"0,11"
"AC";"PORTO WALTER";"01066";"1200393";"15";"451";"8,20"
"AC";"PORTO WALTER";"01066";"1200393";"16";"0";"00,00"
"AC";"PORTO WALTER";"01066";"1200393";"80";"0";"00,00"
"AC";"PORTO WALTER";"01066";"1200393";"22";"2143";"38,94"
"AC";"PORTO WALTER";"01066";"1200393";"27";"0";"00,00"
"AC";"PORTO WALTER";"01066";"1200393";"30";"1";"0,02"
"AC";"PORTO WALTER";"01066";"1200393";"44";"27";"0,49"
"AC";"PORTO WALTER";"01066";"1200393";"21";"1";"0,02"
"AC";"RIO BRANCO";"01392";"1200401";"12";"6878";"3,38"
"AC";"RIO BRANCO";"01392";"1200401";"13";"53560";"26,30"
"AC";"RIO BRANCO";"01392";"1200401";"14";"154";"0,08"
"AC";"RIO BRANCO";"01392";"1200401";"15";"10522";"5,17"
"AC";"RIO BRANCO";"01392";"1200401";"16";"45";"0,02"
"AC";"RIO BRANCO";"01392";"1200401";"80";"52";"0,03"
"AC";"RIO BRANCO";"01392";"1200401";"22";"130393";"64,03"
"AC";"RIO BRANCO";"01392";"1200401";"27";"31";"0,02"
"AC";"RIO BRANCO";"01392";"1200401";"30";"600";"0,29"
"AC";"RIO BRANCO";"01392";"1200401";"44";"1314";"0,65"
"AC";"RIO BRANCO";"01392";"1200401";"21";"80";"0,04"
"AC";"RODRIGUES ALVES";"01082";"1200427";"12";"165";"1,86"
"AC";"RODRIGUES ALVES";"01082";"1200427";"13";"1839";"20,74"
"AC";"RODRIGUES ALVES";"01082";"1200427";"14";"3";"0,03"
"AC";"RODRIGUES ALVES";"01082";"1200427";"15";"263";"2,97"
"AC";"RODRIGUES ALVES";"01082";"1200427";"16";"0";"00,00"
"AC";"RODRIGUES ALVES";"01082";"1200427";"80";"0";"00,00"
"AC";"RODRIGUES ALVES";"01082";"1200427";"22";"6551";"73,89"
"AC";"RODRIGUES ALVES";"01082";"1200427";"27";"1";"0,01"
"AC";"RODRIGUES ALVES";"01082";"1200427";"30";"8";"0,09"
"AC";"RODRIGUES ALVES";"01082";"1200427";"44";"35";"0,39"
"AC";"RODRIGUES ALVES";"01082";"1200427";"21";"1";"0,01"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"12";"44";"1,75"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"13";"1357";"53,89"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"14";"2";"0,08"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"15";"58";"2,30"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"16";"0";"00,00"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"80";"0";"00,00"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"22";"1028";"40,83"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"27";"0";"00,00"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"30";"3";"0,12"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"44";"26";"1,03"
"AC";"SANTA ROSA DO PURUS";"01031";"1200435";"21";"0";"00,00"
"AC";"SENA MADUREIRA";"01457";"1200500";"12";"473";"2,17"
"AC";"SENA MADUREIRA";"01457";"1200500";"13";"5811";"26,67"
"AC";"SENA MADUREIRA";"01457";"1200500";"14";"19";"0,09"
"AC";"SENA MADUREIRA";"01457";"1200500";"15";"973";"4,47"
"AC";"SENA MADUREIRA";"01457";"1200500";"16";"1";"0,00"
"AC";"SENA MADUREIRA";"01457";"1200500";"80";"1";"0,00"
"AC";"SENA MADUREIRA";"01457";"1200500";"22";"14317";"65,72"
"AC";"SENA MADUREIRA";"01457";"1200500";"27";"2";"0,01"
"AC";"SENA MADUREIRA";"01457";"1200500";"30";"23";"0,11"
"AC";"SENA MADUREIRA";"01457";"1200500";"44";"163";"0,75"
"AC";"SENA MADUREIRA";"01457";"1200500";"21";"3";"0,01"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"12";"349";"2,54"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"13";"3523";"25,61"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"14";"3";"0,02"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"15";"654";"4,75"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"16";"0";"00,00"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"80";"0";"00,00"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"22";"9134";"66,40"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"27";"1";"0,01"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"30";"14";"0,10"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"44";"75";"0,55"
"AC";"SENADOR GUIOMARD";"01538";"1200450";"21";"2";"0,01"
"AC";"TARAUACÁ";"01473";"1200609";"12";"543";"2,93"
"AC";"TARAUACÁ";"01473";"1200609";"13";"8042";"43,45"
"AC";"TARAUACÁ";"01473";"1200609";"14";"5";"0,03"
"AC";"TARAUACÁ";"01473";"1200609";"15";"671";"3,63"
"AC";"TARAUACÁ";"01473";"1200609";"16";"8";"0,04"
"AC";"TARAUACÁ";"01473";"1200609";"80";"0";"00,00"
"AC";"TARAUACÁ";"01473";"1200609";"22";"9146";"49,42"
"AC";"TARAUACÁ";"01473";"1200609";"27";"1";"0,01"
"AC";"TARAUACÁ";"01473";"1200609";"30";"10";"0,05"
"AC";"TARAUACÁ";"01473";"1200609";"44";"78";"0,42"
"AC";"TARAUACÁ";"01473";"1200609";"21";"4";"0,02"
"AC";"XAPURI";"01490";"1200708";"12";"168";"1,79"
"AC";"XAPURI";"01490";"1200708";"13";"3774";"40,32"
"AC";"XAPURI";"01490";"1200708";"14";"2";"0,02"
"AC";"XAPURI";"01490";"1200708";"15";"219";"2,34"
"AC";"XAPURI";"01490";"1200708";"16";"1";"0,01"
"AC";"XAPURI";"01490";"1200708";"80";"1";"0,01"
"AC";"XAPURI";"01490";"1200708";"22";"5142";"54,94"
"AC";"XAPURI";"01490";"1200708";"27";"0";"00,00"
"AC";"XAPURI";"01490";"1200708";"30";"6";"0,06"
"AC";"XAPURI";"01490";"1200708";"44";"44";"0,47"
"AC";"XAPURI";"01490";"1200708";"21";"3";"0,03"
"AL";"ANADIA";"27030";"2700201";"12";"211";"2,46"
"AL";"ANADIA";"27030";"2700201";"13";"6234";"72,55"
"AL";"ANADIA";"27030";"2700201";"14";"18";"0,21"
"AL";"ANADIA";"27030";"2700201";"15";"274";"3,19"
"AL";"ANADIA";"27030";"2700201";"16";"3";"0,03"
"AL";"ANADIA";"27030";"2700201";"80";"0";"00,00"
"AL";"ANADIA";"27030";"2700201";"22";"1797";"20,91"
"AL";"ANADIA";"27030";"2700201";"27";"0";"00,00"
"AL";"ANADIA";"27030";"2700201";"30";"8";"0,09"
"AL";"ANADIA";"27030";"2700201";"44";"45";"0,52"
"AL";"ANADIA";"27030";"2700201";"21";"3";"0,03"
"AL";"ARAPIRACA";"27057";"2700300";"12";"3897";"3,33"
"AL";"ARAPIRACA";"27057";"2700300";"13";"59431";"50,83"
"AL";"ARAPIRACA";"27057";"2700300";"14";"226";"0,19"
"AL";"ARAPIRACA";"27057";"2700300";"15";"3938";"3,37"
"AL";"ARAPIRACA";"27057";"2700300";"16";"19";"0,02"
"AL";"ARAPIRACA";"27057";"2700300";"80";"19";"0,02"
"AL";"ARAPIRACA";"27057";"2700300";"22";"48456";"41,44"
"AL";"ARAPIRACA";"27057";"2700300";"27";"12";"0,01"
"AL";"ARAPIRACA";"27057";"2700300";"30";"158";"0,14"
"AL";"ARAPIRACA";"27057";"2700300";"44";"730";"0,62"
"AL";"ARAPIRACA";"27057";"2700300";"21";"41";"0,04"
"AL";"ATALAIA";"27073";"2700409";"12";"422";"1,87"
"AL";"ATALAIA";"27073";"2700409";"13";"13894";"61,47"
"AL";"ATALAIA";"27073";"2700409";"14";"42";"0,19"
"AL";"ATALAIA";"27073";"2700409";"15";"964";"4,26"
"AL";"ATALAIA";"27073";"2700409";"16";"5";"0,02"
"AL";"ATALAIA";"27073";"2700409";"80";"2";"0,01"
"AL";"ATALAIA";"27073";"2700409";"22";"7105";"31,43"
"AL";"ATALAIA";"27073";"2700409";"27";"1";"0,00"
"AL";"ATALAIA";"27073";"2700409";"30";"20";"0,09"
"AL";"ATALAIA";"27073";"2700409";"44";"142";"0,63"
"AL";"ATALAIA";"27073";"2700409";"21";"7";"0,03"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"12";"171";"1,84"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"13";"5358";"57,72"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"14";"9";"0,10"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"15";"292";"3,15"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"16";"1";"0,01"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"80";"1";"0,01"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"22";"3400";"36,63"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"27";"0";"00,00"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"30";"9";"0,10"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"44";"37";"0,40"
"AL";"BARRA DE SANTO ANTÔNIO";"27090";"2700508";"21";"5";"0,05"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"12";"146";"2,47"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"13";"2739";"46,38"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"14";"9";"0,15"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"15";"198";"3,35"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"16";"1";"0,02"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"80";"0";"00,00"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"22";"2769";"46,89"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"27";"0";"00,00"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"30";"5";"0,08"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"44";"37";"0,63"
"AL";"BARRA DE SÃO MIGUEL";"27111";"2700607";"21";"1";"0,02"
"AL";"BATALHA";"27138";"2700706";"12";"197";"2,05"
"AL";"BATALHA";"27138";"2700706";"13";"6244";"65,06"
"AL";"BATALHA";"27138";"2700706";"14";"9";"0,09"
"AL";"BATALHA";"27138";"2700706";"15";"345";"3,59"
"AL";"BATALHA";"27138";"2700706";"16";"1";"0,01"
"AL";"BATALHA";"27138";"2700706";"80";"1";"0,01"
"AL";"BATALHA";"27138";"2700706";"22";"2727";"28,42"
"AL";"BATALHA";"27138";"2700706";"27";"0";"00,00"
"AL";"BATALHA";"27138";"2700706";"30";"8";"0,08"
"AL";"BATALHA";"27138";"2700706";"44";"64";"0,67"
"AL";"BATALHA";"27138";"2700706";"21";"1";"0,01"
"AL";"BELO MONTE";"27170";"2700904";"12";"86";"1,93"
"AL";"BELO MONTE";"27170";"2700904";"13";"3192";"71,55"
"AL";"BELO MONTE";"27170";"2700904";"14";"3";"0,07"
"AL";"BELO MONTE";"27170";"2700904";"15";"159";"3,56"
"AL";"BELO MONTE";"27170";"2700904";"16";"0";"00,00"
"AL";"BELO MONTE";"27170";"2700904";"80";"0";"00,00"
"AL";"BELO MONTE";"27170";"2700904";"22";"1006";"22,55"
"AL";"BELO MONTE";"27170";"2700904";"27";"0";"00,00"
"AL";"BELO MONTE";"27170";"2700904";"30";"0";"00,00"
"AL";"BELO MONTE";"27170";"2700904";"44";"14";"0,31"
"AL";"BELO MONTE";"27170";"2700904";"21";"1";"0,02"
"AL";"BELÉM";"27154";"2700805";"12";"51";"1,46"
"AL";"BELÉM";"27154";"2700805";"13";"2442";"70,01"
"AL";"BELÉM";"27154";"2700805";"14";"4";"0,11"
"AL";"BELÉM";"27154";"2700805";"15";"187";"5,36"
"AL";"BELÉM";"27154";"2700805";"16";"0";"00,00"
"AL";"BELÉM";"27154";"2700805";"80";"1";"0,03"
"AL";"BELÉM";"27154";"2700805";"22";"790";"22,65"
"AL";"BELÉM";"27154";"2700805";"27";"0";"00,00"
"AL";"BELÉM";"27154";"2700805";"30";"3";"0,09"
"AL";"BELÉM";"27154";"2700805";"44";"8";"0,23"
"AL";"BELÉM";"27154";"2700805";"21";"2";"0,06"
"AL";"BOCA DA MATA";"27197";"2701001";"12";"274";"2,02"
"AL";"BOCA DA MATA";"27197";"2701001";"13";"7789";"57,56"
"AL";"BOCA DA MATA";"27197";"2701001";"14";"32";"0,24"
"AL";"BOCA DA MATA";"27197";"2701001";"15";"435";"3,21"
"AL";"BOCA DA MATA";"27197";"2701001";"16";"2";"0,01"
"AL";"BOCA DA MATA";"27197";"2701001";"80";"2";"0,01"
"AL";"BOCA DA MATA";"27197";"2701001";"22";"4872";"36,00"
"AL";"BOCA DA MATA";"27197";"2701001";"27";"1";"0,01"
"AL";"BOCA DA MATA";"27197";"2701001";"30";"15";"0,11"
"AL";"BOCA DA MATA";"27197";"2701001";"44";"108";"0,80"
"AL";"BOCA DA MATA";"27197";"2701001";"21";"2";"0,01"
"AL";"BRANQUINHA";"27219";"2701100";"12";"119";"1,94"
"AL";"BRANQUINHA";"27219";"2701100";"13";"4230";"69,08"
"AL";"BRANQUINHA";"27219";"2701100";"14";"6";"0,10"
"AL";"BRANQUINHA";"27219";"2701100";"15";"275";"4,49"
"AL";"BRANQUINHA";"27219";"2701100";"16";"1";"0,02"
"AL";"BRANQUINHA";"27219";"2701100";"80";"1";"0,02"
"AL";"BRANQUINHA";"27219";"2701100";"22";"1471";"24,02"
"AL";"BRANQUINHA";"27219";"2701100";"27";"1";"0,02"
"AL";"BRANQUINHA";"27219";"2701100";"30";"2";"0,03"
"AL";"BRANQUINHA";"27219";"2701100";"44";"14";"0,23"
"AL";"BRANQUINHA";"27219";"2701100";"21";"3";"0,05"
"AL";"CACIMBINHAS";"27235";"2701209";"12";"125";"2,10"
"AL";"CACIMBINHAS";"27235";"2701209";"13";"4189";"70,34"
"AL";"CACIMBINHAS";"27235";"2701209";"14";"5";"0,08"
"AL";"CACIMBINHAS";"27235";"2701209";"15";"306";"5,14"
"AL";"CACIMBINHAS";"27235";"2701209";"16";"0";"00,00"
"AL";"CACIMBINHAS";"27235";"2701209";"80";"0";"00,00"
"AL";"CACIMBINHAS";"27235";"2701209";"22";"1310";"22,00"
"AL";"CACIMBINHAS";"27235";"2701209";"27";"1";"0,02"
"AL";"CACIMBINHAS";"27235";"2701209";"30";"7";"0,12"
"AL";"CACIMBINHAS";"27235";"2701209";"44";"10";"0,17"
"AL";"CACIMBINHAS";"27235";"2701209";"21";"2";"0,03"
"AL";"CAJUEIRO";"27251";"2701308";"12";"208";"2,08"
"AL";"CAJUEIRO";"27251";"2701308";"13";"6482";"64,78"
"AL";"CAJUEIRO";"27251";"2701308";"14";"19";"0,19"
"AL";"CAJUEIRO";"27251";"2701308";"15";"385";"3,85"
"AL";"CAJUEIRO";"27251";"2701308";"16";"2";"0,02"
"AL";"CAJUEIRO";"27251";"2701308";"80";"0";"00,00"
"AL";"CAJUEIRO";"27251";"2701308";"22";"2840";"28,38"
"AL";"CAJUEIRO";"27251";"2701308";"27";"0";"00,00"
"AL";"CAJUEIRO";"27251";"2701308";"30";"7";"0,07"
"AL";"CAJUEIRO";"27251";"2701308";"44";"60";"0,60"
"AL";"CAJUEIRO";"27251";"2701308";"21";"3";"0,03"
"AL";"CAMPESTRE";"27081";"2701357";"12";"108";"2,67"
"AL";"CAMPESTRE";"27081";"2701357";"13";"2685";"66,39"
"AL";"CAMPESTRE";"27081";"2701357";"14";"6";"0,15"
"AL";"CAMPESTRE";"27081";"2701357";"15";"149";"3,68"
"AL";"CAMPESTRE";"27081";"2701357";"16";"0";"00,00"
"AL";"CAMPESTRE";"27081";"2701357";"80";"2";"0,05"
"AL";"CAMPESTRE";"27081";"2701357";"22";"1074";"26,56"
"AL";"CAMPESTRE";"27081";"2701357";"27";"2";"0,05"
