"uf";"nome_municipio";"cod_tse";"cod_ibge";"numero_candidato";"votos_abs";"votos_perc"
"SP";"CAIEIRAS";"62812";"3509007";"13";"19307";"39,66"
"SP";"CAIEIRAS";"62812";"3509007";"80";"196";"0,40"
"SP";"CAIEIRAS";"62812";"3509007";"45";"8970";"18,43"
"SP";"CAIEIRAS";"62812";"3509007";"29";"9";"0,02"
"SP";"CAIEIRAS";"62812";"3509007";"16";"31";"0,06"
"SP";"CAIEIRAS";"62812";"3509007";"21";"94";"0,19"
"SP";"CAIUÁ";"62839";"3509106";"10";"797";"29,54"
"SP";"CAIUÁ";"62839";"3509106";"30";"3";"0,11"
"SP";"CAIUÁ";"62839";"3509106";"12";"17";"0,63"
"SP";"CAIUÁ";"62839";"3509106";"27";"0";"00,00"
"SP";"CAIUÁ";"62839";"3509106";"13";"1197";"44,37"
"SP";"CAIUÁ";"62839";"3509106";"80";"1";"0,04"
"SP";"CAIUÁ";"62839";"3509106";"45";"682";"25,28"
"SP";"CAIUÁ";"62839";"3509106";"29";"0";"00,00"
"SP";"CAIUÁ";"62839";"3509106";"16";"0";"00,00"
"SP";"CAIUÁ";"62839";"3509106";"21";"1";"0,04"
"SP";"CAJAMAR";"62855";"3509205";"10";"17098";"37,25"
"SP";"CAJAMAR";"62855";"3509205";"30";"595";"1,30"
"SP";"CAJAMAR";"62855";"3509205";"12";"6358";"13,85"
"SP";"CAJAMAR";"62855";"3509205";"27";"13";"0,03"
"SP";"CAJAMAR";"62855";"3509205";"13";"16769";"36,53"
"SP";"CAJAMAR";"62855";"3509205";"80";"159";"0,35"
"SP";"CAJAMAR";"62855";"3509205";"45";"4792";"10,44"
"SP";"CAJAMAR";"62855";"3509205";"29";"13";"0,03"
"SP";"CAJAMAR";"62855";"3509205";"16";"21";"0,05"
"SP";"CAJAMAR";"62855";"3509205";"21";"87";"0,19"
"SP";"CAJATI";"61484";"3509254";"10";"8783";"58,43"
"SP";"CAJATI";"61484";"3509254";"30";"65";"0,43"
"SP";"CAJATI";"61484";"3509254";"12";"83";"0,55"
"SP";"CAJATI";"61484";"3509254";"27";"5";"0,03"
"SP";"CAJATI";"61484";"3509254";"13";"3994";"26,57"
"SP";"CAJATI";"61484";"3509254";"80";"19";"0,13"
"SP";"CAJATI";"61484";"3509254";"45";"2072";"13,78"
"SP";"CAJATI";"61484";"3509254";"29";"0";"00,00"
"SP";"CAJATI";"61484";"3509254";"16";"0";"00,00"
"SP";"CAJATI";"61484";"3509254";"21";"10";"0,07"
"SP";"CAJOBI";"62871";"3509304";"10";"2318";"43,24"
"SP";"CAJOBI";"62871";"3509304";"30";"29";"0,54"
"SP";"CAJOBI";"62871";"3509304";"12";"23";"0,43"
"SP";"CAJOBI";"62871";"3509304";"27";"1";"0,02"
"SP";"CAJOBI";"62871";"3509304";"13";"1196";"22,31"
"SP";"CAJOBI";"62871";"3509304";"80";"4";"0,07"
"SP";"CAJOBI";"62871";"3509304";"45";"1782";"33,24"
"SP";"CAJOBI";"62871";"3509304";"29";"0";"00,00"
"SP";"CAJOBI";"62871";"3509304";"16";"1";"0,02"
"SP";"CAJOBI";"62871";"3509304";"21";"7";"0,13"
"SP";"CAJURU";"62898";"3509403";"10";"5090";"42,32"
"SP";"CAJURU";"62898";"3509403";"30";"107";"0,89"
"SP";"CAJURU";"62898";"3509403";"12";"89";"0,74"
"SP";"CAJURU";"62898";"3509403";"27";"4";"0,03"
"SP";"CAJURU";"62898";"3509403";"13";"4760";"39,58"
"SP";"CAJURU";"62898";"3509403";"80";"19";"0,16"
"SP";"CAJURU";"62898";"3509403";"45";"1931";"16,06"
"SP";"CAJURU";"62898";"3509403";"29";"2";"0,02"
"SP";"CAJURU";"62898";"3509403";"16";"9";"0,07"
"SP";"CAJURU";"62898";"3509403";"21";"15";"0,12"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"10";"1604";"46,66"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"30";"10";"0,29"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"12";"12";"0,35"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"27";"1";"0,03"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"13";"1007";"29,29"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"80";"8";"0,23"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"45";"794";"23,09"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"29";"0";"00,00"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"16";"0";"00,00"
"SP";"CAMPINA DO MONTE ALEGRE";"61506";"3509452";"21";"2";"0,06"
"SP";"CAMPINAS";"62910";"3509502";"10";"274044";"46,13"
"SP";"CAMPINAS";"62910";"3509502";"30";"12085";"2,03"
"SP";"CAMPINAS";"62910";"3509502";"12";"5234";"0,88"
"SP";"CAMPINAS";"62910";"3509502";"27";"247";"0,04"
"SP";"CAMPINAS";"62910";"3509502";"13";"218272";"36,74"
"SP";"CAMPINAS";"62910";"3509502";"80";"2613";"0,44"
"SP";"CAMPINAS";"62910";"3509502";"45";"79146";"13,32"
"SP";"CAMPINAS";"62910";"3509502";"29";"412";"0,07"
"SP";"CAMPINAS";"62910";"3509502";"16";"372";"0,06"
"SP";"CAMPINAS";"62910";"3509502";"21";"1618";"0,27"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"10";"18602";"45,56"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"30";"607";"1,49"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"12";"456";"1,12"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"27";"17";"0,04"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"13";"14130";"34,61"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"80";"172";"0,42"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"45";"6743";"16,52"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"29";"14";"0,03"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"16";"24";"0,06"
"SP";"CAMPO LIMPO PAULISTA";"62936";"3509601";"21";"61";"0,15"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"10";"11619";"48,58"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"30";"468";"1,96"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"12";"445";"1,86"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"27";"11";"0,05"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"13";"6194";"25,90"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"80";"88";"0,37"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"45";"5016";"20,97"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"29";"1";"0,00"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"16";"24";"0,10"
"SP";"CAMPOS DO JORDÃO";"62952";"3509700";"21";"52";"0,22"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"10";"1375";"52,82"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"30";"7";"0,27"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"12";"5";"0,19"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"27";"0";"00,00"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"13";"711";"27,31"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"80";"6";"0,23"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"45";"499";"19,17"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"29";"0";"00,00"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"16";"0";"00,00"
"SP";"CAMPOS NOVOS PAULISTA";"62979";"3509809";"21";"0";"00,00"
"SP";"CANANÉIA";"62995";"3509908";"10";"3075";"45,10"
"SP";"CANANÉIA";"62995";"3509908";"30";"39";"0,57"
"SP";"CANANÉIA";"62995";"3509908";"12";"37";"0,54"
"SP";"CANANÉIA";"62995";"3509908";"27";"0";"00,00"
"SP";"CANANÉIA";"62995";"3509908";"13";"2115";"31,02"
"SP";"CANANÉIA";"62995";"3509908";"80";"13";"0,19"
"SP";"CANANÉIA";"62995";"3509908";"45";"1530";"22,44"
"SP";"CANANÉIA";"62995";"3509908";"29";"0";"00,00"
"SP";"CANANÉIA";"62995";"3509908";"16";"5";"0,07"
"SP";"CANANÉIA";"62995";"3509908";"21";"4";"0,06"
"SP";"CANAS";"62103";"3509957";"10";"1247";"45,80"
"SP";"CANAS";"62103";"3509957";"30";"15";"0,55"
"SP";"CANAS";"62103";"3509957";"12";"26";"0,95"
"SP";"CANAS";"62103";"3509957";"27";"1";"0,04"
"SP";"CANAS";"62103";"3509957";"13";"652";"23,94"
"SP";"CANAS";"62103";"3509957";"80";"8";"0,29"
"SP";"CANAS";"62103";"3509957";"45";"771";"28,31"
"SP";"CANAS";"62103";"3509957";"29";"0";"00,00"
"SP";"CANAS";"62103";"3509957";"16";"1";"0,04"
"SP";"CANAS";"62103";"3509957";"21";"2";"0,07"
"SP";"CANITAR";"61344";"3510153";"10";"1076";"39,20"
"SP";"CANITAR";"61344";"3510153";"30";"5";"0,18"
"SP";"CANITAR";"61344";"3510153";"12";"21";"0,77"
"SP";"CANITAR";"61344";"3510153";"27";"0";"00,00"
"SP";"CANITAR";"61344";"3510153";"13";"983";"35,81"
"SP";"CANITAR";"61344";"3510153";"80";"1";"0,04"
"SP";"CANITAR";"61344";"3510153";"45";"655";"23,86"
"SP";"CANITAR";"61344";"3510153";"29";"0";"00,00"
"SP";"CANITAR";"61344";"3510153";"16";"0";"00,00"
"SP";"CANITAR";"61344";"3510153";"21";"4";"0,15"
"SP";"CAPELA DO ALTO";"63070";"3510302";"10";"4447";"43,95"
"SP";"CAPELA DO ALTO";"63070";"3510302";"30";"49";"0,48"
"SP";"CAPELA DO ALTO";"63070";"3510302";"12";"106";"1,05"
"SP";"CAPELA DO ALTO";"63070";"3510302";"27";"1";"0,01"
"SP";"CAPELA DO ALTO";"63070";"3510302";"13";"2159";"21,34"
"SP";"CAPELA DO ALTO";"63070";"3510302";"80";"11";"0,11"
"SP";"CAPELA DO ALTO";"63070";"3510302";"45";"3336";"32,97"
"SP";"CAPELA DO ALTO";"63070";"3510302";"29";"2";"0,02"
"SP";"CAPELA DO ALTO";"63070";"3510302";"16";"1";"0,01"
"SP";"CAPELA DO ALTO";"63070";"3510302";"21";"6";"0,06"
"SP";"CAPIVARI";"63096";"3510401";"10";"15487";"59,03"
"SP";"CAPIVARI";"63096";"3510401";"30";"260";"0,99"
"SP";"CAPIVARI";"63096";"3510401";"12";"189";"0,72"
"SP";"CAPIVARI";"63096";"3510401";"27";"17";"0,06"
"SP";"CAPIVARI";"63096";"3510401";"13";"6210";"23,67"
"SP";"CAPIVARI";"63096";"3510401";"80";"88";"0,34"
"SP";"CAPIVARI";"63096";"3510401";"45";"3927";"14,97"
"SP";"CAPIVARI";"63096";"3510401";"29";"5";"0,02"
"SP";"CAPIVARI";"63096";"3510401";"16";"10";"0,04"
"SP";"CAPIVARI";"63096";"3510401";"21";"43";"0,16"
"SP";"CAPÃO BONITO";"63053";"3510203";"10";"10355";"43,91"
"SP";"CAPÃO BONITO";"63053";"3510203";"30";"162";"0,69"
"SP";"CAPÃO BONITO";"63053";"3510203";"12";"130";"0,55"
"SP";"CAPÃO BONITO";"63053";"3510203";"27";"14";"0,06"
"SP";"CAPÃO BONITO";"63053";"3510203";"13";"6490";"27,52"
"SP";"CAPÃO BONITO";"63053";"3510203";"80";"41";"0,17"
"SP";"CAPÃO BONITO";"63053";"3510203";"45";"6354";"26,94"
"SP";"CAPÃO BONITO";"63053";"3510203";"29";"3";"0,01"
"SP";"CAPÃO BONITO";"63053";"3510203";"16";"6";"0,03"
"SP";"CAPÃO BONITO";"63053";"3510203";"21";"28";"0,12"
"SP";"CARAGUATATUBA";"63118";"3510500";"10";"32141";"45,92"
"SP";"CARAGUATATUBA";"63118";"3510500";"30";"896";"1,28"
"SP";"CARAGUATATUBA";"63118";"3510500";"12";"504";"0,72"
"SP";"CARAGUATATUBA";"63118";"3510500";"27";"46";"0,07"
"SP";"CARAGUATATUBA";"63118";"3510500";"13";"20239";"28,92"
"SP";"CARAGUATATUBA";"63118";"3510500";"80";"230";"0,33"
"SP";"CARAGUATATUBA";"63118";"3510500";"45";"15752";"22,51"
"SP";"CARAGUATATUBA";"63118";"3510500";"29";"3";"0,00"
"SP";"CARAGUATATUBA";"63118";"3510500";"16";"52";"0,07"
"SP";"CARAGUATATUBA";"63118";"3510500";"21";"128";"0,18"
"SP";"CARAPICUÍBA";"63134";"3510609";"10";"60782";"30,47"
"SP";"CARAPICUÍBA";"63134";"3510609";"30";"2419";"1,21"
"SP";"CARAPICUÍBA";"63134";"3510609";"12";"6751";"3,38"
"SP";"CARAPICUÍBA";"63134";"3510609";"27";"64";"0,03"
"SP";"CARAPICUÍBA";"63134";"3510609";"13";"85026";"42,63"
"SP";"CARAPICUÍBA";"63134";"3510609";"80";"678";"0,34"
"SP";"CARAPICUÍBA";"63134";"3510609";"45";"43268";"21,69"
"SP";"CARAPICUÍBA";"63134";"3510609";"29";"39";"0,02"
"SP";"CARAPICUÍBA";"63134";"3510609";"16";"110";"0,06"
"SP";"CARAPICUÍBA";"63134";"3510609";"21";"334";"0,17"
"SP";"CARDOSO";"63150";"3510708";"10";"2713";"43,86"
"SP";"CARDOSO";"63150";"3510708";"30";"16";"0,26"
"SP";"CARDOSO";"63150";"3510708";"12";"29";"0,47"
"SP";"CARDOSO";"63150";"3510708";"27";"2";"0,03"
"SP";"CARDOSO";"63150";"3510708";"13";"2162";"34,95"
"SP";"CARDOSO";"63150";"3510708";"80";"3";"0,05"
"SP";"CARDOSO";"63150";"3510708";"45";"1255";"20,29"
"SP";"CARDOSO";"63150";"3510708";"29";"0";"00,00"
"SP";"CARDOSO";"63150";"3510708";"16";"1";"0,02"
"SP";"CARDOSO";"63150";"3510708";"21";"5";"0,08"
"SP";"CASA BRANCA";"63177";"3510807";"10";"7461";"58,29"
"SP";"CASA BRANCA";"63177";"3510807";"30";"112";"0,88"
"SP";"CASA BRANCA";"63177";"3510807";"12";"81";"0,63"
"SP";"CASA BRANCA";"63177";"3510807";"27";"6";"0,05"
"SP";"CASA BRANCA";"63177";"3510807";"13";"3469";"27,10"
"SP";"CASA BRANCA";"63177";"3510807";"80";"32";"0,25"
"SP";"CASA BRANCA";"63177";"3510807";"45";"1605";"12,54"
"SP";"CASA BRANCA";"63177";"3510807";"29";"2";"0,02"
"SP";"CASA BRANCA";"63177";"3510807";"16";"7";"0,05"
"SP";"CASA BRANCA";"63177";"3510807";"21";"24";"0,19"
"SP";"CASTILHO";"63215";"3511003";"10";"3491";"33,55"
"SP";"CASTILHO";"63215";"3511003";"30";"47";"0,45"
"SP";"CASTILHO";"63215";"3511003";"12";"86";"0,83"
"SP";"CASTILHO";"63215";"3511003";"27";"8";"0,08"
"SP";"CASTILHO";"63215";"3511003";"13";"4778";"45,92"
"SP";"CASTILHO";"63215";"3511003";"80";"12";"0,12"
"SP";"CASTILHO";"63215";"3511003";"45";"1959";"18,83"
"SP";"CASTILHO";"63215";"3511003";"29";"9";"0,09"
"SP";"CASTILHO";"63215";"3511003";"16";"8";"0,08"
"SP";"CASTILHO";"63215";"3511003";"21";"7";"0,07"
"SP";"CATANDUVA";"63231";"3511102";"10";"34039";"56,75"
"SP";"CATANDUVA";"63231";"3511102";"30";"667";"1,11"
"SP";"CATANDUVA";"63231";"3511102";"12";"395";"0,66"
"SP";"CATANDUVA";"63231";"3511102";"27";"15";"0,03"
"SP";"CATANDUVA";"63231";"3511102";"13";"15124";"25,22"
"SP";"CATANDUVA";"63231";"3511102";"80";"144";"0,24"
"SP";"CATANDUVA";"63231";"3511102";"45";"9466";"15,78"
"SP";"CATANDUVA";"63231";"3511102";"29";"8";"0,01"
"SP";"CATANDUVA";"63231";"3511102";"16";"14";"0,02"
"SP";"CATANDUVA";"63231";"3511102";"21";"105";"0,18"
"SP";"CATIGUÁ";"63258";"3511201";"10";"1963";"49,90"
"SP";"CATIGUÁ";"63258";"3511201";"30";"19";"0,48"
"SP";"CATIGUÁ";"63258";"3511201";"12";"14";"0,36"
"SP";"CATIGUÁ";"63258";"3511201";"27";"0";"00,00"
"SP";"CATIGUÁ";"63258";"3511201";"13";"911";"23,16"
"SP";"CATIGUÁ";"63258";"3511201";"80";"7";"0,18"
"SP";"CATIGUÁ";"63258";"3511201";"45";"1015";"25,80"
"SP";"CATIGUÁ";"63258";"3511201";"29";"0";"00,00"
"SP";"CATIGUÁ";"63258";"3511201";"16";"1";"0,03"
"SP";"CATIGUÁ";"63258";"3511201";"21";"4";"0,10"
"SP";"CAÇAPAVA";"62715";"3508504";"10";"27014";"53,42"
"SP";"CAÇAPAVA";"62715";"3508504";"30";"866";"1,71"
"SP";"CAÇAPAVA";"62715";"3508504";"12";"386";"0,76"
"SP";"CAÇAPAVA";"62715";"3508504";"27";"58";"0,11"
"SP";"CAÇAPAVA";"62715";"3508504";"13";"12178";"24,08"
"SP";"CAÇAPAVA";"62715";"3508504";"80";"155";"0,31"
"SP";"CAÇAPAVA";"62715";"3508504";"45";"9755";"19,29"
"SP";"CAÇAPAVA";"62715";"3508504";"29";"9";"0,02"
"SP";"CAÇAPAVA";"62715";"3508504";"16";"42";"0,08"
"SP";"CAÇAPAVA";"62715";"3508504";"21";"106";"0,21"
"SP";"CEDRAL";"63274";"3511300";"10";"3103";"57,30"
"SP";"CEDRAL";"63274";"3511300";"30";"23";"0,42"
"SP";"CEDRAL";"63274";"3511300";"12";"28";"0,52"
"SP";"CEDRAL";"63274";"3511300";"27";"1";"0,02"
"SP";"CEDRAL";"63274";"3511300";"13";"1029";"19,00"
"SP";"CEDRAL";"63274";"3511300";"80";"3";"0,06"
"SP";"CEDRAL";"63274";"3511300";"45";"1221";"22,55"
"SP";"CEDRAL";"63274";"3511300";"29";"1";"0,02"
"SP";"CEDRAL";"63274";"3511300";"16";"0";"00,00"
"SP";"CEDRAL";"63274";"3511300";"21";"6";"0,11"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"10";"4550";"46,49"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"30";"65";"0,66"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"12";"82";"0,84"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"27";"6";"0,06"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"13";"2981";"30,46"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"80";"27";"0,28"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"45";"2054";"20,99"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"29";"5";"0,05"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"16";"1";"0,01"
"SP";"CERQUEIRA CÉSAR";"63290";"3511409";"21";"15";"0,15"
"SP";"CERQUILHO";"63312";"3511508";"10";"14560";"60,51"
"SP";"CERQUILHO";"63312";"3511508";"30";"268";"1,11"
"SP";"CERQUILHO";"63312";"3511508";"12";"155";"0,64"
"SP";"CERQUILHO";"63312";"3511508";"27";"7";"0,03"
"SP";"CERQUILHO";"63312";"3511508";"13";"4882";"20,29"
"SP";"CERQUILHO";"63312";"3511508";"80";"74";"0,31"
"SP";"CERQUILHO";"63312";"3511508";"45";"4073";"16,93"
"SP";"CERQUILHO";"63312";"3511508";"29";"7";"0,03"
"SP";"CERQUILHO";"63312";"3511508";"16";"7";"0,03"
"SP";"CERQUILHO";"63312";"3511508";"21";"31";"0,13"
"SP";"CESÁRIO LANGE";"63339";"3511607";"10";"4931";"57,56"
"SP";"CESÁRIO LANGE";"63339";"3511607";"30";"47";"0,55"
"SP";"CESÁRIO LANGE";"63339";"3511607";"12";"121";"1,41"
"SP";"CESÁRIO LANGE";"63339";"3511607";"27";"2";"0,02"
"SP";"CESÁRIO LANGE";"63339";"3511607";"13";"1900";"22,18"
"SP";"CESÁRIO LANGE";"63339";"3511607";"80";"9";"0,11"
"SP";"CESÁRIO LANGE";"63339";"3511607";"45";"1542";"18,00"
"SP";"CESÁRIO LANGE";"63339";"3511607";"29";"3";"0,04"
"SP";"CESÁRIO LANGE";"63339";"3511607";"16";"1";"0,01"
"SP";"CESÁRIO LANGE";"63339";"3511607";"21";"11";"0,13"
"SP";"CHARQUEADA";"63355";"3511706";"10";"5258";"58,18"
"SP";"CHARQUEADA";"63355";"3511706";"30";"51";"0,56"
"SP";"CHARQUEADA";"63355";"3511706";"12";"50";"0,55"
"SP";"CHARQUEADA";"63355";"3511706";"27";"6";"0,07"
"SP";"CHARQUEADA";"63355";"3511706";"13";"1933";"21,39"
"SP";"CHARQUEADA";"63355";"3511706";"80";"19";"0,21"
"SP";"CHARQUEADA";"63355";"3511706";"45";"1698";"18,79"
"SP";"CHARQUEADA";"63355";"3511706";"29";"1";"0,01"
"SP";"CHARQUEADA";"63355";"3511706";"16";"2";"0,02"
"SP";"CHARQUEADA";"63355";"3511706";"21";"20";"0,22"
"SP";"CHAVANTES";"63371";"3557204";"10";"3192";"50,23"
"SP";"CHAVANTES";"63371";"3557204";"30";"36";"0,57"
"SP";"CHAVANTES";"63371";"3557204";"12";"34";"0,54"
"SP";"CHAVANTES";"63371";"3557204";"27";"0";"00,00"
"SP";"CHAVANTES";"63371";"3557204";"13";"1842";"28,99"
"SP";"CHAVANTES";"63371";"3557204";"80";"16";"0,25"
"SP";"CHAVANTES";"63371";"3557204";"45";"1218";"19,17"
"SP";"CHAVANTES";"63371";"3557204";"29";"0";"00,00"
"SP";"CHAVANTES";"63371";"3557204";"16";"7";"0,11"
"SP";"CHAVANTES";"63371";"3557204";"21";"10";"0,16"
"SP";"CLEMENTINA";"63398";"3511904";"10";"2121";"55,31"
"SP";"CLEMENTINA";"63398";"3511904";"30";"19";"0,50"
"SP";"CLEMENTINA";"63398";"3511904";"12";"9";"0,23"
"SP";"CLEMENTINA";"63398";"3511904";"27";"3";"0,08"
"SP";"CLEMENTINA";"63398";"3511904";"13";"1005";"26,21"
"SP";"CLEMENTINA";"63398";"3511904";"80";"9";"0,23"
"SP";"CLEMENTINA";"63398";"3511904";"45";"664";"17,31"
"SP";"CLEMENTINA";"63398";"3511904";"29";"1";"0,03"
"SP";"CLEMENTINA";"63398";"3511904";"16";"0";"00,00"
"SP";"CLEMENTINA";"63398";"3511904";"21";"4";"0,10"
"SP";"COLINA";"63410";"3512001";"10";"3522";"36,38"
"SP";"COLINA";"63410";"3512001";"30";"45";"0,46"
"SP";"COLINA";"63410";"3512001";"12";"47";"0,49"
"SP";"COLINA";"63410";"3512001";"27";"3";"0,03"
"SP";"COLINA";"63410";"3512001";"13";"2904";"30,00"
"SP";"COLINA";"63410";"3512001";"80";"9";"0,09"
"SP";"COLINA";"63410";"3512001";"45";"3142";"32,46"
"SP";"COLINA";"63410";"3512001";"29";"1";"0,01"
"SP";"COLINA";"63410";"3512001";"16";"1";"0,01"
"SP";"COLINA";"63410";"3512001";"21";"6";"0,06"
"SP";"COLÔMBIA";"63436";"3512100";"10";"1406";"36,94"
"SP";"COLÔMBIA";"63436";"3512100";"30";"12";"0,32"
"SP";"COLÔMBIA";"63436";"3512100";"12";"14";"0,37"
"SP";"COLÔMBIA";"63436";"3512100";"27";"0";"00,00"
"SP";"COLÔMBIA";"63436";"3512100";"13";"1194";"31,37"
"SP";"COLÔMBIA";"63436";"3512100";"80";"4";"0,11"
"SP";"COLÔMBIA";"63436";"3512100";"45";"1174";"30,85"
"SP";"COLÔMBIA";"63436";"3512100";"29";"0";"00,00"
"SP";"COLÔMBIA";"63436";"3512100";"16";"1";"0,03"
"SP";"COLÔMBIA";"63436";"3512100";"21";"1";"0,03"
"SP";"CONCHAL";"63452";"3512209";"10";"9461";"64,11"
"SP";"CONCHAL";"63452";"3512209";"30";"88";"0,60"
"SP";"CONCHAL";"63452";"3512209";"12";"81";"0,55"
"SP";"CONCHAL";"63452";"3512209";"27";"5";"0,03"
"SP";"CONCHAL";"63452";"3512209";"13";"2951";"20,00"
"SP";"CONCHAL";"63452";"3512209";"80";"26";"0,18"
"SP";"CONCHAL";"63452";"3512209";"45";"2120";"14,37"
"SP";"CONCHAL";"63452";"3512209";"29";"2";"0,01"
"SP";"CONCHAL";"63452";"3512209";"16";"3";"0,02"
"SP";"CONCHAL";"63452";"3512209";"21";"20";"0,14"
"SP";"CONCHAS";"63479";"3512308";"10";"4872";"57,22"
"SP";"CONCHAS";"63479";"3512308";"30";"56";"0,66"
"SP";"CONCHAS";"63479";"3512308";"12";"60";"0,70"
"SP";"CONCHAS";"63479";"3512308";"27";"1";"0,01"
"SP";"CONCHAS";"63479";"3512308";"13";"1968";"23,11"
"SP";"CONCHAS";"63479";"3512308";"80";"20";"0,23"
"SP";"CONCHAS";"63479";"3512308";"45";"1533";"18,00"
"SP";"CONCHAS";"63479";"3512308";"29";"0";"00,00"
"SP";"CONCHAS";"63479";"3512308";"16";"1";"0,01"
"SP";"CONCHAS";"63479";"3512308";"21";"4";"0,05"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"10";"7193";"53,33"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"30";"147";"1,09"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"12";"86";"0,64"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"27";"4";"0,03"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"13";"3764";"27,91"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"80";"35";"0,26"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"45";"2226";"16,50"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"29";"3";"0,02"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"16";"5";"0,04"
"SP";"CORDEIRÓPOLIS";"63495";"3512407";"21";"25";"0,19"
"SP";"COROADOS";"63517";"3512506";"10";"1613";"53,78"
"SP";"COROADOS";"63517";"3512506";"30";"5";"0,17"
"SP";"COROADOS";"63517";"3512506";"12";"15";"0,50"
"SP";"COROADOS";"63517";"3512506";"27";"1";"0,03"
"SP";"COROADOS";"63517";"3512506";"13";"759";"25,31"
"SP";"COROADOS";"63517";"3512506";"80";"2";"0,07"
"SP";"COROADOS";"63517";"3512506";"45";"604";"20,14"
"SP";"COROADOS";"63517";"3512506";"29";"0";"00,00"
"SP";"COROADOS";"63517";"3512506";"16";"0";"00,00"
"SP";"COROADOS";"63517";"3512506";"21";"0";"00,00"
"SP";"CORONEL MACEDO";"63533";"3512605";"10";"854";"30,49"
"SP";"CORONEL MACEDO";"63533";"3512605";"30";"6";"0,21"
"SP";"CORONEL MACEDO";"63533";"3512605";"12";"24";"0,86"
"SP";"CORONEL MACEDO";"63533";"3512605";"27";"1";"0,04"
"SP";"CORONEL MACEDO";"63533";"3512605";"13";"1409";"50,30"
"SP";"CORONEL MACEDO";"63533";"3512605";"80";"0";"00,00"
"SP";"CORONEL MACEDO";"63533";"3512605";"45";"505";"18,03"
"SP";"CORONEL MACEDO";"63533";"3512605";"29";"0";"00,00"
"SP";"CORONEL MACEDO";"63533";"3512605";"16";"1";"0,04"
"SP";"CORONEL MACEDO";"63533";"3512605";"21";"1";"0,04"
"SP";"CORUMBATAÍ";"63550";"3512704";"10";"1151";"48,79"
"SP";"CORUMBATAÍ";"63550";"3512704";"30";"7";"0,30"
"SP";"CORUMBATAÍ";"63550";"3512704";"12";"11";"0,47"
