"uf";"nome_municipio";"cod_tse";"cod_ibge";"numero_candidato";"votos_abs";"votos_perc"
"SP";"ALTO ALEGRE";"61212";"3501103";"12";"39";"1,45"
"SP";"ALTO ALEGRE";"61212";"3501103";"13";"800";"29,75"
"SP";"ALTO ALEGRE";"61212";"3501103";"30";"1";"0,04"
"SP";"ALTO ALEGRE";"61212";"3501103";"14";"2";"0,07"
"SP";"ALTO ALEGRE";"61212";"3501103";"22";"1719";"63,93"
"SP";"ALTO ALEGRE";"61212";"3501103";"44";"6";"0,22"
"SP";"ALTO ALEGRE";"61212";"3501103";"80";"0";"00,00"
"SP";"ALTO ALEGRE";"61212";"3501103";"16";"0";"00,00"
"SP";"ALTO ALEGRE";"61212";"3501103";"21";"0";"00,00"
"SP";"ALTO ALEGRE";"61212";"3501103";"27";"0";"00,00"
"SP";"ALUMÍNIO";"61220";"3501152";"80";"14";"0,13"
"SP";"ALUMÍNIO";"61220";"3501152";"16";"2";"0,02"
"SP";"ALUMÍNIO";"61220";"3501152";"44";"77";"0,71"
"SP";"ALUMÍNIO";"61220";"3501152";"15";"719";"6,61"
"SP";"ALUMÍNIO";"61220";"3501152";"22";"4882";"44,87"
"SP";"ALUMÍNIO";"61220";"3501152";"12";"387";"3,56"
"SP";"ALUMÍNIO";"61220";"3501152";"14";"6";"0,06"
"SP";"ALUMÍNIO";"61220";"3501152";"21";"5";"0,05"
"SP";"ALUMÍNIO";"61220";"3501152";"13";"4738";"43,54"
"SP";"ALUMÍNIO";"61220";"3501152";"27";"4";"0,04"
"SP";"ALUMÍNIO";"61220";"3501152";"30";"47";"0,43"
"SP";"ALVINLÂNDIA";"61298";"3501509";"13";"903";"45,68"
"SP";"ALVINLÂNDIA";"61298";"3501509";"30";"2";"0,10"
"SP";"ALVINLÂNDIA";"61298";"3501509";"12";"26";"1,32"
"SP";"ALVINLÂNDIA";"61298";"3501509";"14";"2";"0,10"
"SP";"ALVINLÂNDIA";"61298";"3501509";"22";"972";"49,17"
"SP";"ALVINLÂNDIA";"61298";"3501509";"44";"8";"0,40"
"SP";"ALVINLÂNDIA";"61298";"3501509";"15";"64";"3,24"
"SP";"ALVINLÂNDIA";"61298";"3501509";"80";"0";"00,00"
"SP";"ALVINLÂNDIA";"61298";"3501509";"21";"0";"00,00"
"SP";"ALVINLÂNDIA";"61298";"3501509";"27";"0";"00,00"
"SP";"ALVINLÂNDIA";"61298";"3501509";"16";"0";"00,00"
"SP";"AMERICANA";"61310";"3501608";"21";"93";"0,07"
"SP";"AMERICANA";"61310";"3501608";"27";"22";"0,02"
"SP";"AMERICANA";"61310";"3501608";"80";"85";"0,06"
"SP";"AMERICANA";"61310";"3501608";"16";"32";"0,02"
"SP";"AMERICANA";"61310";"3501608";"13";"40614";"29,60"
"SP";"AMERICANA";"61310";"3501608";"15";"7282";"5,31"
"SP";"AMERICANA";"61310";"3501608";"44";"437";"0,32"
"SP";"AMERICANA";"61310";"3501608";"12";"4955";"3,61"
"SP";"AMERICANA";"61310";"3501608";"14";"86";"0,06"
"SP";"AMERICANA";"61310";"3501608";"30";"1095";"0,80"
"SP";"AMERICANA";"61310";"3501608";"22";"82517";"60,14"
"SP";"AMPARO";"61379";"3501905";"30";"288";"0,70"
"SP";"AMPARO";"61379";"3501905";"21";"11";"0,03"
"SP";"AMPARO";"61379";"3501905";"22";"24948";"60,86"
"SP";"AMPARO";"61379";"3501905";"16";"9";"0,02"
"SP";"AMPARO";"61379";"3501905";"44";"343";"0,84"
"SP";"AMPARO";"61379";"3501905";"14";"35";"0,09"
"SP";"AMPARO";"61379";"3501905";"12";"996";"2,43"
"SP";"AMPARO";"61379";"3501905";"27";"11";"0,03"
"SP";"AMPARO";"61379";"3501905";"15";"2419";"5,90"
"SP";"AMPARO";"61379";"3501905";"13";"11910";"29,05"
"SP";"AMPARO";"61379";"3501905";"80";"22";"0,05"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"30";"73";"0,35"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"80";"10";"0,05"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"14";"8";"0,04"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"27";"2";"0,01"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"21";"14";"0,07"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"13";"11126";"52,60"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"22";"8295";"39,22"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"44";"101";"0,48"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"12";"575";"2,72"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"15";"942";"4,45"
"SP";"AMÉRICO BRASILIENSE";"61336";"3501707";"16";"5";"0,02"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"13";"1365";"35,40"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"30";"7";"0,18"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"15";"145";"3,76"
"SP";"AMÉRICO DE CAMPOS";"61352";"3501806";"22";"2266";"58,77"
